payment_id,booking_id,customer_email,paid_at_clean,refunded_at_clean,is_refunded,amount_gross_clean,tax_amount_clean,fee_amount_clean,amount_net_clean,currency_clean,status_clean,payment_method_clean,gateway_clean,card_brand_clean,country_of_card_clean
900748,1131.0,erikholm@email.com,2024-05-09 07:19:00,,False,35.0,8.75,,,,paid,klarna,manual,amex,
900749,292.0,mikaelås584@company.se,,,False,60.0,15.0,,,SEK,payd,klarna,stripe,visa,
900750,1133.0,oscarber@gmail.com,,,False,60.0,15.0,3.24,,SEK,paid,,adyen,mastercard,gb
900751,99999.0,user7299@email.com,2024-01-20 12:35:00,,False,40.0,,,,EUR,failed,card,square,mastercard,
900752,1009.0,,2024-02-01 18:09:00,,False,60.0,,,,SEK,failed,,square,visa,no
900753,476.0,mariamal@gmail.com,2024-03-04 21:42:00,,False,40.0,,,,EUR,pending,klarna,stripe,mastercard,no
900754,647.0,pedrosil686@company.se,2024-03-04 18:48:00,,False,35.0,,,,SEK,pending,swish,klarna,,
900755,368.0,user3292@gmail.com,2024-01-02 13:17:00,,False,15.0,,,13.06,SEK,pending,bank transfer,adyen,,se
900756,981.0,fatimakh311@gmail.com,2024-04-16 07:58:00,,False,25.0,,1.5,,EUR,refunded,,manual,,
900757,751.0,user8906@gmail.com,2024-03-12 13:48:00,,False,15.0,,1.94,13.06,SEK,failed,swish,klarna,,
900758,749.0,ellaberg@gmail.com,2024-02-04 15:20:00,,False,25.0,,1.5,22.77,EUR,failed,card,manual,mastercard,no
900759,598.0,,2024-09-02 19:04:00,,False,20.0,,1.5,,SEK,pending,card,stripe,,
900760,794.0,,2024-03-18 08:23:00,,False,35.0,,,,EUR,pending,swish,adyen,,gb
900761,,maríalóp@gmail.com,,,False,25.0,,,,SEK,payed,swish,klarna,amex,es
900762,516.0,user1049@email.com,2024-12-01 21:45:00,,False,35.0,,,,SEK,refunded,invoice,stripe,,
900763,,norahans@gmail.com,2024-05-10 16:15:00,,False,60.0,15.0,3.24,,EUR,paid,invoice,klarna,,
900764,680.0,user6988@email.com,2024-04-16 20:59:00,,False,60.0,,,,SEK,refunded,cash,adyen,visa,gb
900765,766.0,oscarber@gmail.com,2024-03-23 09:38:00,,False,60.0,,3.24,,SEK,payd,,square,visa,
900766,153.0,erikholm220@email.com,2024-04-19 09:58:00,,False,15.0,,,,SEK,payed,bank_transfer,square,mastercard,es
900767,1087.0,luispere513@gmail.com,2024-01-10 12:49:00,,False,20.0,5.0,,17.92,SEK,paid,bank transfer,klarna,,
900768,511.0,user6149@email.com,,,False,25.0,6.25,,22.77,EUR,refunded,cash,adyen,visa,
900769,462.0,luispere582@gmail.com,2024-01-30 07:18:00,,False,25.0,,,,EUR,pending,bank_transfer,square,,
900770,,davidsto391@company.se,2024-03-19 15:29:00,,False,60.0,,,,SEK,pending,,adyen,,
900771,1101.0,karinlun413@email.com,2024-02-13 09:03:00,,False,,,1.5,,SEK,payed,swish,klarna,,pt
900772,133.0,,2024-01-17 10:46:00,,False,25.0,,1.5,22.77,EUR,payed,,adyen,mastercard,se
900773,545.0,erikholm288@gmail.com,,,False,40.0,,,,,paid,swish,manual,,se
900774,720.0,,2024-12-04 07:39:00,,False,25.0,6.25,2.23,,SEK,pending,invoice,klarna,,gb
900775,899.0,,2024-02-05 15:41:00,,False,25.0,,,,SEK,failed,invoice,square,amex,
900776,297.0,user1825@gmail.com,,,False,25.0,,,22.77,SEK,failed,,manual,,es
900777,220.0,user9087@gmail.com,2024-11-04 18:37:00,,False,35.0,8.75,2.52,,EUR,refunded,klarna,klarna,visa,se
900778,581.0,,2024-12-02 22:28:00,,False,20.0,,,,SEK,pending,swish,manual,,es
900779,744.0,,2024-08-01 07:13:00,,False,20.0,,,,SEK,paid,klarna,adyen,,
900780,844.0,emmajoha446@gmail.com,2024-03-15 12:30:00,,False,15.0,,1.94,,SEK,failed,invoice,stripe,visa,
900781,1013.0,anagarci844@company.se,,,False,60.0,15.0,1.5,,EUR,payd,swish,manual,visa,se
900782,804.0,,2024-06-03 16:53:00,,False,35.0,8.75,2.52,,SEK,failed,cash,adyen,,gb
900784,1177.0,jonasnil671@email.com,2024-02-08 11:31:00,,False,15.0,,1.94,13.06,EUR,paid,bank transfer,stripe,,
900785,1176.0,user2039@email.com,2024-03-28 12:59:00,,False,35.0,,1.5,,SEK,pending,bank_transfer,,visa,es
900786,526.0,user2110@gmail.com,,,False,60.0,15.0,,56.76,SEK,paid,cash,,,no
900787,788.0,,2024-04-01 12:44:00,,False,35.0,,1.5,,SEK,failed,bank_transfer,adyen,,es
900788,223.0,,2024-02-23 18:00:00,,False,35.0,,,,SEK,paid,card,klarna,mastercard,
900789,845.0,jonasnil950@outlook.com,2024-06-05 07:06:00,,False,60.0,,3.24,56.76,SEK,paid,swish,square,,se
900790,277.0,saralind@gmail.com,2024-08-05 16:26:00,,False,40.0,,,37.34,EUR,pending,card,stripe,visa,
900791,494.0,erikholm735@email.com,2024-01-23 09:50:00,,False,20.0,5.0,1.5,17.92,SEK,failed,card,stripe,,no
900792,1111.0,mariamal123@company.se,,,False,25.0,6.25,,,SEK,refunded,bank transfer,klarna,mastercard,
900793,516.0,anagarci517@outlook.com,2024-03-31 19:19:00,,False,20.0,,2.08,17.92,SEK,failed,invoice,stripe,,pt
900794,489.0,erikholm@email.com,2024-04-20 14:53:00,,False,60.0,,,,SEK,refunded,swish,square,,pt
900795,761.0,user9890@email.com,,2024-03-30 19:03:00,True,20.0,5.0,,,EUR,refunded,card,manual,,pt
900796,8.0,oliviali438@outlook.com,,,False,60.0,,,56.76,SEK,payd,cash,manual,visa,gb
900797,277.0,,2024-08-02 17:03:00,,False,40.0,,,,SEK,pending,,klarna,visa,se
900798,19.0,ellaberg691@outlook.com,2024-10-04 19:43:00,2024-10-04 19:43:00,True,25.0,6.25,,,SEK,refunded,swish,manual,amex,
900799,113.0,user9619@gmail.com,2024-03-13 09:36:00,,False,35.0,,2.52,,SEK,pending,swish,klarna,visa,es
900800,1013.0,,2024-01-02 18:29:00,,False,20.0,,,,SEK,refunded,card,klarna,amex,es
900801,259.0,user2966@gmail.com,2024-01-30 22:56:00,,False,35.0,,,32.48,SEK,paid,invoice,adyen,visa,se
900802,852.0,ahmedali@gmail.com,2024-11-03 21:47:00,,False,35.0,,,,EUR,paid,klarna,square,,no
900803,316.0,user3135@email.com,2024-01-20 18:11:00,,False,35.0,8.75,,32.48,SEK,payed,invoice,manual,visa,se
900804,177.0,user8416@gmail.com,2024-03-24 14:20:00,,False,15.0,,,,SEK,pending,swish,,mastercard,gb
900805,155.0,erikholm@gmail.com,2024-03-28 20:44:00,,False,40.0,10.0,,37.34,EUR,paid,invoice,klarna,,pt
900806,795.0,saralind733@gmail.com,2024-01-24 22:39:00,,False,35.0,,,,SEK,pending,bank_transfer,manual,,
900808,1003.0,user4228@gmail.com,2024-01-21 11:21:00,,False,40.0,,1.5,,SEK,payd,invoice,square,mastercard,
900809,623.0,,2024-09-03 20:08:00,,False,20.0,,2.08,,SEK,payd,invoice,klarna,,se
900810,502.0,saralind838@email.com,,,False,20.0,5.0,,,SEK,pending,,square,,pt
900811,15.0,norahans10@email.com,2024-11-03 13:05:00,,False,,15.0,,,SEK,payed,invoice,adyen,,pt
900812,572.0,liamande@gmail.com,,,False,20.0,5.0,,,,refunded,bank_transfer,stripe,,
900813,835.0,luispere@email.com,2024-05-03 19:40:00,,False,25.0,,,,SEK,paid,swish,stripe,,es
900814,988.0,ahmedali393@gmail.com,2024-02-29 11:41:00,,False,35.0,8.75,2.52,32.48,EUR,refunded,bank transfer,manual,,pt
900815,226.0,,2024-01-07 22:19:00,,False,20.0,5.0,,,,paid,card,manual,,se
900817,220.0,user1054@email.com,2024-06-03 15:56:00,,False,25.0,6.25,2.23,,SEK,pending,swish,square,mastercard,
900819,945.0,user670@gmail.com,2024-04-29 17:45:00,,False,,5.0,2.08,,SEK,pending,cash,stripe,mastercard,
900820,418.0,linchen450@email.com,,,False,15.0,,1.94,13.06,SEK,refunded,invoice,stripe,visa,
900821,1123.0,user7227@email.com,,,False,25.0,,1.5,,SEK,refunded,swish,adyen,visa,
900822,1157.0,user2789@email.com,,,False,,,,,EUR,payed,card,manual,,
900823,151.0,user4458@email.com,2024-04-02 10:12:00,,False,20.0,,,,EUR,payed,bank_transfer,adyen,amex,
900824,52.0,anagarci844@company.se,2024-08-01 19:29:00,,False,25.0,,,,SEK,refunded,card,,,
900825,370.0,,,,False,35.0,8.75,,32.48,SEK,paid,swish,square,,
900826,313.0,user2341@gmail.com,2024-03-04 11:31:00,,False,,,2.66,,SEK,failed,swish,manual,visa,
900827,721.0,mariamal803@email.com,,,False,35.0,,,,SEK,refunded,bank_transfer,adyen,,gb
900828,324.0,user5666@email.com,2024-03-22 18:36:00,,False,20.0,,,,SEK,paid,cash,square,visa,
900829,1180.0,user7147@gmail.com,,,False,,,1.94,,SEK,paid,bank transfer,stripe,,es
900830,55.0,mariamal123@company.se,,,False,25.0,,,,EUR,pending,cash,adyen,,
900831,871.0,,2024-01-01 13:20:00,,False,25.0,6.25,2.23,,SEK,paid,swish,klarna,visa,gb
900832,640.0,,2024-03-29 22:56:00,,False,40.0,,,,SEK,failed,card,klarna,,se
900833,1002.0,jonasnil@email.com,,,False,35.0,,,,,refunded,bank_transfer,adyen,,pt
900834,475.0,anagarci16@gmail.com,2024-04-19 16:46:00,,False,35.0,,1.5,,SEK,refunded,,klarna,,se
900835,109.0,user4038@gmail.com,,,False,,3.75,1.94,,SEK,failed,,manual,,
900836,55.0,oscarber524@email.com,2024-04-22 17:30:00,,False,35.0,,1.5,,SEK,paid,cash,adyen,amex,no
900837,573.0,jonasnil@email.com,2024-05-04 10:16:00,,False,20.0,,,,SEK,pending,cash,square,,
900838,520.0,davidsto@gmail.com,,2024-03-15 18:18:00,True,15.0,,,,SEK,refunded,invoice,square,,gb
900839,832.0,jonasnil@email.com,2024-04-26 09:40:00,,False,60.0,,,,SEK,refunded,card,adyen,visa,
900840,432.0,oscarber650@outlook.com,2024-04-16 19:43:00,,False,60.0,,,56.76,SEK,refunded,klarna,stripe,,
900841,879.0,user5878@gmail.com,2024-02-05 18:17:00,,False,25.0,,,,SEK,paid,invoice,square,,
900842,94.0,,2024-03-14 18:59:00,,False,35.0,,,,SEK,refunded,cash,,,se
900843,172.0,noaherik618@outlook.com,2024-07-03 10:27:00,,False,35.0,,,32.48,EUR,pending,card,klarna,mastercard,es
900844,645.0,user9290@email.com,,,False,35.0,8.75,2.52,,EUR,failed,card,manual,visa,pt
900845,1186.0,,,,False,,6.25,,,SEK,failed,klarna,square,visa,es
900846,372.0,,2024-05-10 22:17:00,,False,40.0,10.0,,,SEK,pending,card,stripe,visa,gb
900847,1105.0,user5834@gmail.com,2024-02-17 10:07:00,,False,,,,,SEK,paid,,stripe,visa,
900848,602.0,user7860@gmail.com,2024-01-17 18:58:00,,False,20.0,5.0,,,EUR,failed,klarna,square,visa,
900849,753.0,user4389@gmail.com,2024-02-21 11:43:00,,False,20.0,,,,SEK,failed,card,adyen,,es
900850,536.0,erikholm746@gmail.com,,,False,60.0,,,,SEK,payed,swish,klarna,visa,
900851,342.0,user6871@email.com,,,False,25.0,6.25,1.5,22.77,EUR,failed,swish,square,,pt
900852,6.0,maríalóp21@company.se,,,False,25.0,,,,SEK,payd,swish,klarna,,se
900853,10.0,anagarci@gmail.com,2024-01-28 10:59:00,,False,35.0,,2.52,,SEK,paid,klarna,manual,,
900854,557.0,karinlun@gmail.com,2024-03-14 13:32:00,,False,40.0,10.0,2.66,,EUR,payed,swish,manual,,
900855,402.0,ellaberg952@outlook.com,2024-07-03 12:54:00,,False,35.0,,2.52,32.48,EUR,,invoice,klarna,,es
900856,1077.0,jonasnil31@outlook.com,2024-04-26 20:29:00,,False,20.0,,,,EUR,failed,invoice,klarna,visa,gb
900857,830.0,karinlun@gmail.com,2024-08-04 14:51:00,,False,60.0,,,56.76,EUR,paid,bank transfer,adyen,visa,
900858,385.0,liamande293@outlook.com,2024-04-05 13:33:00,,False,20.0,,,,SEK,pending,cash,klarna,,pt
900859,284.0,,2024-02-07 08:36:00,,False,25.0,,2.23,,SEK,failed,,square,,
900860,216.0,luispere582@gmail.com,2024-02-03 09:54:00,,False,15.0,,,,SEK,pending,swish,square,,gb
900861,466.0,user1389@gmail.com,2024-03-17 15:38:00,,False,40.0,10.0,,37.34,SEK,failed,bank transfer,,amex,gb
900862,123.0,user6060@email.com,2024-04-22 13:10:00,,False,15.0,,,,SEK,failed,card,,,se
900863,360.0,pedrosil@gmail.com,2024-03-22 17:48:00,,False,60.0,,,,SEK,refunded,card,stripe,,
900864,591.0,,,,False,15.0,3.75,,,SEK,paid,card,,visa,
900865,218.0,user8940@email.com,2024-03-20 16:43:00,,False,60.0,,1.5,,SEK,payd,cash,stripe,,
900866,99999.0,,2024-09-05 13:27:00,,False,15.0,3.75,1.5,13.06,SEK,refunded,invoice,stripe,visa,se
900867,491.0,saralind733@gmail.com,2024-04-26 14:36:00,,False,20.0,,,,EUR,refunded,bank_transfer,adyen,visa,no
900868,510.0,,2024-12-01 08:05:00,,False,15.0,,1.5,13.06,SEK,paid,swish,square,,se
900869,3.0,elinsven653@email.com,2024-04-19 19:38:00,,False,40.0,,,37.34,EUR,pending,swish,stripe,,
900870,878.0,,2024-01-09 09:01:00,,False,20.0,5.0,,17.92,SEK,payd,bank_transfer,stripe,visa,
900871,134.0,norahans581@company.se,2024-02-18 17:59:00,,False,60.0,,,,SEK,refunded,invoice,stripe,mastercard,
900872,676.0,user5368@gmail.com,2024-02-02 08:59:00,,False,20.0,,1.5,,EUR,refunded,card,stripe,visa,pt
900873,954.0,oscarber830@gmail.com,2024-01-24 14:54:00,,False,,5.0,,,EUR,failed,invoice,klarna,,se
900874,1069.0,anagarci@email.com,2024-02-11 20:32:00,,False,60.0,15.0,3.24,56.76,SEK,refunded,,adyen,,pt
900875,21.0,user9112@email.com,2024-04-25 10:17:00,,False,15.0,3.75,,,,pending,swish,manual,visa,se
900876,392.0,saralind@gmail.com,2024-02-08 08:48:00,,False,40.0,10.0,,,SEK,payd,swish,stripe,,no
900877,1055.0,oliviali965@email.com,2024-04-28 22:07:00,,False,35.0,8.75,2.52,,SEK,payd,swish,adyen,,pt
900878,539.0,user2236@email.com,2024-04-23 20:15:00,,False,25.0,,1.5,22.77,EUR,failed,klarna,,mastercard,gb
900879,1146.0,mariamal848@company.se,2024-02-20 13:13:00,,False,35.0,8.75,,,EUR,paid,cash,klarna,visa,
900880,879.0,user6807@email.com,,,False,60.0,15.0,,56.76,SEK,payed,card,stripe,visa,
900881,410.0,user5781@email.com,,,False,25.0,6.25,1.5,,EUR,pending,invoice,square,,
900882,1183.0,emmajoha970@company.se,2024-02-05 16:43:00,,False,20.0,,,,SEK,payed,card,square,,gb
900883,578.0,ahmedali789@outlook.com,2024-06-01 17:01:00,,False,35.0,8.75,,,SEK,paid,cash,klarna,,no
900884,794.0,,2024-02-11 08:31:00,2024-11-02 08:31:00,True,15.0,,,,SEK,refunded,bank_transfer,manual,,
900885,2677.0,oskarber759@company.se,2024-02-08 15:49:00,,False,,15.0,3.24,,EUR,paid,,adyen,amex,se
900886,653.0,emmajoha970@company.se,,,False,40.0,,2.66,,SEK,refunded,klarna,stripe,,es
900887,1005.0,oliviali965@email.com,2024-04-30 19:29:00,,False,,,,,,paid,cash,stripe,,pt
900888,325.0,karinlun@gmail.com,2024-05-02 18:25:00,,False,20.0,,,17.92,SEK,paid,swish,stripe,,
900889,102.0,user4613@email.com,2024-02-05 11:50:00,,False,60.0,15.0,,,EUR,paid,invoice,klarna,visa,se
900890,1044.0,user1953@gmail.com,2024-04-19 09:33:00,,False,,8.75,,32.48,EUR,paid,card,manual,,es
900891,776.0,,2024-04-26 14:15:00,,False,,5.0,,,EUR,paid,klarna,square,,es
900892,955.0,linchen450@email.com,2024-05-01 16:34:00,,False,15.0,,,,SEK,,bank transfer,adyen,,se
900893,439.0,user5871@email.com,,,False,15.0,,,,SEK,pending,,adyen,,
900894,609.0,noaherik@email.com,2024-03-22 14:35:00,,False,25.0,,,22.77,EUR,failed,bank transfer,klarna,amex,
900895,7.0,saralind733@gmail.com,2024-01-20 19:52:00,,False,35.0,8.75,,,EUR,paid,card,stripe,,pt
900896,237.0,sofiaand747@gmail.com,2024-07-03 13:48:00,,False,35.0,8.75,1.5,,SEK,pending,bank_transfer,manual,,no
900897,230.0,oskarber@gmail.com,2024-01-24 09:04:00,,False,,,2.52,,EUR,payd,,,,gb
900898,989.0,user8814@gmail.com,2024-02-16 07:49:00,,False,,6.25,2.23,22.77,SEK,failed,bank transfer,manual,,gb
900899,1035.0,,2024-03-28 07:28:00,,False,40.0,10.0,,,SEK,failed,cash,square,,
900900,1186.0,user5577@email.com,,2024-02-21 09:45:00,True,15.0,3.75,1.94,,EUR,refunded,invoice,,,es
900901,1120.0,liamande101@company.se,2024-02-24 16:17:00,,False,35.0,,,32.48,EUR,,bank_transfer,adyen,mastercard,gb
900902,1078.0,oskarber@gmail.com,,,False,40.0,10.0,1.5,,SEK,failed,,adyen,visa,gb
900903,1146.0,user1920@email.com,,,False,15.0,3.75,,13.06,SEK,paid,card,klarna,visa,
900904,917.0,,2024-06-01 20:10:00,,False,60.0,15.0,3.24,,SEK,paid,invoice,square,,
900905,679.0,karinlun871@gmail.com,,,False,15.0,,,,SEK,refunded,invoice,stripe,,gb
900906,421.0,linchen175@outlook.com,,,False,20.0,,2.08,,SEK,paid,card,stripe,,
900907,954.0,user3773@gmail.com,2024-04-24 19:13:00,,False,60.0,15.0,3.24,,SEK,refunded,swish,adyen,amex,
900908,49.0,maríalóp229@email.com,,,False,20.0,5.0,,,SEK,failed,klarna,stripe,amex,pt
900909,852.0,anagarci713@email.com,,,False,,8.75,,,EUR,pending,swish,stripe,,
900910,153.0,user6215@gmail.com,,,False,15.0,,,,SEK,failed,bank_transfer,stripe,,pt
900911,426.0,user2810@email.com,2024-03-10 10:38:00,,False,,6.25,,22.77,SEK,payd,swish,adyen,,es
900912,304.0,sofiaand316@company.se,2024-02-03 18:15:00,,False,15.0,,,,SEK,pending,invoice,klarna,,
900913,358.0,,2024-04-04 21:01:00,,False,35.0,,,,SEK,failed,bank transfer,stripe,visa,
900914,1176.0,user6795@email.com,,,False,35.0,,2.52,,EUR,refunded,swish,adyen,amex,
900915,626.0,oskarber@gmail.com,2024-02-12 18:00:00,,False,25.0,,1.5,,SEK,paid,card,manual,,pt
900916,550.0,,,,False,,,2.23,,,payed,,klarna,amex,
900917,732.0,jonasnil950@outlook.com,2024-03-07 08:50:00,,False,25.0,6.25,1.5,,SEK,payed,bank transfer,manual,,
900918,176.0,,,,False,60.0,,,56.76,EUR,failed,cash,manual,,pt
900919,56.0,noaherik618@outlook.com,2024-02-03 21:51:00,,False,35.0,,2.52,,EUR,,card,manual,mastercard,no
900920,1189.0,liamande293@outlook.com,2024-05-05 14:42:00,,False,,3.75,1.5,,SEK,pending,card,manual,mastercard,pt
900921,622.0,pedrosil201@outlook.com,2024-04-20 13:41:00,,False,60.0,,,56.76,,payd,card,klarna,,
900922,99.0,user4421@gmail.com,2024-03-23 21:58:00,,False,35.0,8.75,1.5,,EUR,failed,card,adyen,,
900923,1106.0,user9075@gmail.com,2024-01-10 15:42:00,,False,15.0,,,,SEK,pending,bank_transfer,adyen,mastercard,
900924,959.0,user9571@email.com,2024-04-29 21:41:00,,False,15.0,,1.94,13.06,EUR,payd,bank_transfer,,,
900925,317.0,,2024-01-13 14:35:00,,False,25.0,6.25,2.23,,SEK,refunded,invoice,stripe,,no
900926,316.0,ahmedali547@outlook.com,,,False,20.0,5.0,,,SEK,pending,klarna,square,,es
900927,120.0,karinlun175@email.com,2024-04-21 14:15:00,,False,60.0,15.0,,56.76,SEK,payed,swish,square,visa,se
900928,1022.0,user6002@gmail.com,2024-02-04 19:45:00,,False,40.0,,,,SEK,,bank_transfer,stripe,,no
900929,978.0,elinsven10@gmail.com,2024-01-13 15:56:00,,False,25.0,,,,SEK,failed,swish,klarna,mastercard,
900930,519.0,sofiaand221@company.se,2024-04-30 22:39:00,,False,60.0,15.0,1.5,56.76,SEK,payed,card,klarna,,no
900931,219.0,user2550@email.com,2024-04-27 12:31:00,,False,15.0,3.75,1.5,,SEK,payed,,adyen,amex,se
900932,560.0,ahmedali594@email.com,,,False,40.0,,,,EUR,payed,swish,adyen,,
900933,99999.0,,2024-06-05 17:05:00,,False,40.0,10.0,,37.34,EUR,failed,klarna,square,visa,se
900934,817.0,erikholm65@gmail.com,,,False,60.0,15.0,,,SEK,paid,invoice,klarna,,es
900935,466.0,oscarber791@outlook.com,2024-03-23 09:16:00,,False,,,,,SEK,payed,swish,stripe,,
900936,226.0,jonasnil31@outlook.com,2024-08-01 07:43:00,,False,15.0,3.75,1.94,13.06,SEK,payd,swish,adyen,,no
900937,259.0,user7985@email.com,2024-04-05 20:09:00,,False,25.0,,,,SEK,paid,klarna,manual,mastercard,se
900940,502.0,user5986@gmail.com,,,False,35.0,,,,SEK,pending,cash,square,mastercard,
900941,235.0,,2024-02-24 17:31:00,,False,25.0,6.25,2.23,,SEK,pending,swish,manual,visa,
900942,437.0,oliviali@email.com,2024-04-22 12:12:00,,False,25.0,6.25,2.23,,EUR,failed,,klarna,amex,pt
900943,548.0,anagarci248@company.se,2024-02-14 13:32:00,,False,20.0,,2.08,,EUR,refunded,cash,manual,,se
900944,155.0,maríalóp527@gmail.com,,,False,35.0,8.75,1.5,,SEK,pending,card,manual,visa,
900945,154.0,liamande@email.com,2024-10-02 08:42:00,,False,25.0,,2.23,,SEK,payd,,manual,visa,
900946,,fridakar136@outlook.com,2024-04-02 20:10:00,,False,15.0,3.75,,,SEK,refunded,klarna,manual,,
900947,991.0,norahans@email.com,,,False,15.0,3.75,,,SEK,paid,card,stripe,visa,
900948,532.0,fridakar22@company.se,2024-03-03 12:36:00,,False,60.0,,1.5,56.76,SEK,paid,bank_transfer,,,se
900949,627.0,norahans581@company.se,2024-03-05 20:46:00,,False,60.0,,,56.76,EUR,failed,invoice,klarna,,pt
900950,459.0,,2024-05-01 13:40:00,,False,35.0,8.75,,32.48,EUR,failed,bank transfer,square,amex,es
900951,95.0,user4868@gmail.com,2024-01-23 09:09:00,,False,20.0,,,,EUR,paid,klarna,square,,
900952,742.0,user9922@email.com,2024-03-13 09:22:00,,False,20.0,5.0,2.08,,SEK,pending,card,stripe,visa,
900953,632.0,fatimakh@gmail.com,2024-02-23 15:38:00,,False,15.0,,1.94,,SEK,paid,card,adyen,visa,
900954,252.0,user9654@gmail.com,2024-04-21 13:44:00,,False,60.0,15.0,,,SEK,pending,cash,stripe,mastercard,
900955,847.0,jonasnil671@email.com,2024-04-19 10:51:00,,False,25.0,,,,SEK,failed,klarna,klarna,visa,gb
900956,1068.0,,2024-06-04 18:26:00,,False,,,,,EUR,paid,bank transfer,klarna,,
900957,1133.0,user6342@email.com,2024-03-10 08:37:00,,False,60.0,15.0,,,SEK,failed,bank transfer,square,visa,
900958,982.0,user8116@gmail.com,2024-02-16 19:34:00,,False,35.0,,,,EUR,pending,swish,stripe,visa,
900959,943.0,maríalóp@gmail.com,2024-01-18 18:04:00,,False,20.0,,,,SEK,,cash,stripe,mastercard,es
900960,1093.0,user2632@gmail.com,,,False,20.0,,,,SEK,failed,swish,manual,mastercard,
900961,44.0,user2161@gmail.com,,,False,,,,,SEK,pending,swish,manual,,
900962,301.0,norahans10@email.com,2024-03-29 09:53:00,,False,15.0,,1.5,,SEK,pending,card,adyen,amex,
900963,607.0,mikaelås@email.com,2024-04-05 15:37:00,,False,40.0,10.0,,,EUR,failed,bank_transfer,klarna,mastercard,gb
900964,794.0,emmajoha882@outlook.com,2024-04-14 18:23:00,,False,15.0,3.75,,,SEK,paid,swish,square,amex,
900965,452.0,user6255@email.com,,,False,40.0,10.0,1.5,,EUR,pending,bank transfer,adyen,mastercard,es
900966,720.0,anagarci16@gmail.com,2024-04-21 15:19:00,,False,15.0,3.75,1.94,,SEK,pending,bank transfer,,,no
900967,627.0,linchen129@outlook.com,2024-03-14 20:01:00,,False,60.0,15.0,,56.76,SEK,paid,swish,stripe,,
900968,435.0,mariamal895@email.com,2024-04-14 18:30:00,,False,25.0,,2.23,,,pending,klarna,stripe,,
900969,474.0,user4799@gmail.com,2024-04-12 18:46:00,,False,35.0,8.75,,32.48,SEK,paid,swish,manual,amex,
900970,147.0,,,,False,15.0,3.75,,,EUR,pending,klarna,square,visa,se
900971,745.0,fridakar136@outlook.com,2024-05-03 19:38:00,,False,15.0,,1.5,,SEK,refunded,card,adyen,visa,gb
900972,556.0,saralind737@company.se,2024-01-28 08:10:00,,False,15.0,3.75,1.94,,SEK,refunded,invoice,stripe,visa,se
900973,278.0,sofiaand729@company.se,2024-03-08 21:36:00,,False,15.0,,,13.06,,payed,card,stripe,mastercard,
900974,1180.0,linchen811@email.com,2024-01-22 13:23:00,,False,25.0,,1.5,,SEK,pending,bank transfer,stripe,visa,no
900975,583.0,ellaberg691@outlook.com,,,False,25.0,6.25,,,EUR,paid,klarna,stripe,,
900976,913.0,norahans@email.com,2024-04-18 18:12:00,,False,60.0,15.0,,,SEK,paid,swish,stripe,visa,
900977,433.0,user7003@email.com,2024-02-18 16:49:00,,False,20.0,,,,SEK,paid,card,stripe,mastercard,se
900978,1145.0,,2024-01-15 07:06:00,,False,25.0,6.25,,,SEK,paid,card,adyen,visa,
900979,108.0,sofiaand@email.com,2024-04-24 20:12:00,,False,20.0,,,,EUR,,bank_transfer,square,amex,
900980,149.0,user1562@gmail.com,,,False,35.0,,2.52,,SEK,paid,,square,mastercard,
900981,478.0,luispere@email.com,2024-02-17 09:29:00,,False,35.0,,2.52,,EUR,paid,invoice,,,es
900982,585.0,saralind@gmail.com,,,False,35.0,,2.52,32.48,,paid,swish,klarna,,se
900983,861.0,,2024-03-24 14:50:00,,False,25.0,,,,SEK,paid,card,square,,se
900984,592.0,mariamal803@email.com,2024-01-02 21:47:00,,False,15.0,,1.5,13.06,SEK,refunded,swish,square,mastercard,pt
900985,271.0,,2024-03-25 08:42:00,,False,15.0,,,13.06,SEK,failed,swish,klarna,visa,se
900986,367.0,luispere582@gmail.com,2024-02-10 09:10:00,,False,60.0,15.0,,,SEK,failed,bank transfer,klarna,,se
900987,1172.0,,2024-03-18 18:58:00,,False,40.0,10.0,1.5,,SEK,paid,card,manual,,se
900988,351.0,,2024-08-05 21:58:00,,False,15.0,,1.5,13.06,SEK,failed,bank transfer,adyen,visa,gb
900989,937.0,,2024-06-04 12:30:00,,False,60.0,15.0,1.5,56.76,SEK,failed,card,stripe,,
900990,97.0,emmajoha610@email.com,2024-01-02 17:04:00,,False,40.0,,1.5,,EUR,failed,bank transfer,klarna,mastercard,gb
900991,978.0,liamande@gmail.com,2024-08-04 16:05:00,,False,35.0,,,32.48,EUR,payd,invoice,square,mastercard,
900992,1090.0,oskarber957@company.se,2024-03-26 20:32:00,,False,35.0,8.75,,32.48,SEK,payed,card,manual,visa,
900993,793.0,oscarber577@email.com,2024-03-16 14:05:00,,False,40.0,10.0,1.5,,SEK,paid,bank_transfer,,,se
900995,1193.0,user549@email.com,2024-02-14 22:06:00,,False,60.0,15.0,,,SEK,failed,invoice,stripe,,
900996,166.0,user973@email.com,2024-04-09 15:57:00,,False,,3.75,,,SEK,payed,cash,square,,se
900997,771.0,,2024-03-16 10:26:00,,False,15.0,,,,EUR,payd,swish,square,,no
900998,1059.0,luispere513@gmail.com,2024-04-15 14:29:00,,False,15.0,3.75,1.5,,SEK,paid,,manual,mastercard,pt
900999,,,2024-03-25 14:47:00,2024-03-25 14:47:00,True,40.0,10.0,2.66,37.34,SEK,refunded,klarna,klarna,,se
