booking_id,customer_email,customer_id,dog_name,dog_breed,dog_weight,notes,booking_date_clean,start_time_clean,end_time_clean,is_cancelled_clean,is_repeat_customer_clean,has_cancel_reason,service_std,service_code_clean,location_clean,channel_std,source_system_clean,dog_gender_std,temperament_clean,price,discount,tax_rate
674,linchen175@outlook.com,1043,Rocky,mix,,first visit,2024-02-25,09:00:00,10:00:00,False,,False,vet_shuttle,vs,täby,walk_in,pos_export,female,,20.0,0.0,0.25
675,linchen175@outlook.com,1043,Coco,German Shepherd,,,2024-01-12,,14:00:00,,True,False,training,tr,,,pos_export,male,calm,35.0,10.0,0.25
676,saralind414@email.com,1214,Charlie,Beagle,,VIP,2024-02-21,09:00:00,,True,True,False,training,tr,täby,email,,male,,60.0,0.0,0.25
677,oscarber524@email.com,1048,Coco,German Shepherd,,VIP,2024-01-04,16:00:00,18:00:00,True,,True,nail_trim,nt,,instagram,excel,,,15.0,0.1,0.25
678,,1193,,Mixed,,,2024-03-23,,09:00:00,,,True,boarding,bd,stockholm,,pos_export,male,playful,,0.0,0.25
679,luispere513@gmail.com,2595,Milo,Husky,,,2024-04-30,08:00:00,16:00:00,False,,False,nail_trim,nt,,website,,,anxious,15.0,5.0,0.25
680,maríalóp333@email.com,1013,Luna,Dachshund,,,2024-02-29,08:00:00,10:00:00,,False,False,nail_trim,nt,stockholm,instagram,export_v2,male,playful,15.0,0.0,0.25
681,luispere760@company.se,1107,,French Bulldog,,,2024-03-02,13:00:00,15:00:00,False,True,True,vet_shuttle,vs,täby,instagram,sheets,female,anxious,20.0,0.0,0.25
682,,1193,Rocky,Golden Retriever,,VIP,2024-02-02,19:00:00,10:00:00,False,,False,boarding,,stockholm,instagram,export_v1,,anxious,60.0,0.0,0.25
683,oscarber554@outlook.com,1077,,Chihuahua,,VIP,2024-02-02,13:00:00,14:00:00,,,False,training,,stockholm,website,pos_export,,anxious,35.0,10.0,0.25
684,fatimakh311@gmail.com,1095,,,,,2024-01-10,09:00:00,10:00:00,False,False,False,nail_trim,nt,nacka,phone,form,male,playful,15.0,0.0,0.25
685,mariamal341@gmail.com,1108,Rocky,mix,40.9,,2024-03-15,10:00:00,18:00:00,False,True,True,grooming,gr,stockholm,instagram,pos_export,,reactive,40.0,5.0,0.25
687,elinsven140@company.se,1079,Rocky,Labrador,,VIP,2024-12-03,08:00:00,09:00:00,True,,True,daycare,dc,nacka,partner,form,,,25.0,10.0,0.25
689,mikaelås584@company.se,1009,Luna,MIXED,,,2024-04-27,16:00:00,17:00:00,True,,True,training,tr,solna,,,male,,35.0,0.0,0.25
690,luispere582@gmail.com,1167,Milo,MIXED,10.5,,2024-02-21,16:00:00,17:00:00,,,True,nail_trim,nt,täby,instagram,export_v1,female,calm,15.0,0.0,0.25
691,oscarber791@outlook.com,1206,,,,,2024-04-04,09:00:00,17:00:00,False,True,False,grooming,gr,stockholm,email,export_v1,male,,40.0,5.0,0.25
694,oliviali224@outlook.com,1197,,Beagle,,,2024-04-30,09:00:00,17:00:00,True,True,True,nail_trim,,,,export_v2,female,aggressive,15.0,0.0,0.25
696,fatimakh311@gmail.com,1095,Milo,Husky,32.2,VIP,2024-02-29,09:00:00,11:00:00,,,False,grooming,gr,sthlm,instagram,excel,female,,40.0,0.0,0.25
698,erikholm52@gmail.com,1132,Max,Beagle,,,2024-04-27,13:00:00,14:00:00,True,True,True,nail_trim,nt,nacka,,,male,,15.0,0.0,0.25
699,,1193,Rocky,MIXED,,,2024-03-16,09:00:00,17:00:00,False,True,False,vet_shuttle,vs,sundbyberg,instagram,excel,male,calm,20.0,10.0,0.25
704,elinsven653@email.com,2966,Bella,Labrador,,late pickup fee applied,2024-03-29,09:00:00,11:00:00,False,True,True,vet_shuttle,vs,stockholm,instagram,sheets,male,,20.0,0.0,0.25
705,,1193,Rocky,Mixed,5.4,late pickup fee applied,2024-02-10,08:00:00,09:00:00,True,False,True,daycare,dc,stockholm,phone,sheets,female,aggressive,25.0,0.0,0.25
706,oscarber487@gmail.com,1098,Luna,Golden Retriever,,first visit,2024-02-21,18:00:00,09:00:00,True,,True,boarding,bd,stockholm,,export_v2,female,playful,60.0,0.0,0.25
707,oscarber650@outlook.com,1128,Rocky,Labrador,,,2024-02-07,08:00:00,16:00:00,False,,False,vet_shuttle,vs,stockholm,website,sheets,female,anxious,20.0,0.0,0.25
709,oskarber957@company.se,1211,Rocky,Golden Retriever,,late pickup fee applied,2024-03-29,13:00:00,14:00:00,,,True,training,tr,sthlm,website,pos_export,,,35.0,0.0,0.25
710,pedrosil201@outlook.com,1066,Coco,mix,,late pickup fee applied,2024-01-30,18:00:00,10:00:00,False,True,False,boarding,bd,,,export_v1,,,60.0,5.0,0.25
711,linchen129@outlook.com,1023,Milo,Beagle,,,,09:00:00,17:00:00,,False,False,nail_trim,nt,,instagram,form,,calm,15.0,0.0,0.25
713,oskarber667@gmail.com,1026,Coco,,,VIP,2024-01-21,09:00:00,,,False,False,training,tr,huddinge,instagram,pos_export,,playful,35.0,10.0,0.25
714,ellaberg261@gmail.com,1110,Rocky,,17.2,late pickup fee applied,2024-04-06,18:00:00,09:00:00,True,False,False,boarding,bd,stockholm,instagram,form,male,anxious,60.0,0.0,0.25
715,oscarber275@company.se,1032,Milo,mix,,first visit,2024-03-03,13:00:00,14:00:00,True,,False,nail_trim,nt,,walk_in,form,,shy,15.0,0.0,0.25
716,ahmedali255@outlook.com,1037,Charlie,Dachshund,,,2024-03-18,16:00:00,00:00:00,,False,False,daycare,dc,,instagram,sheets,male,anxious,25.0,0.0,0.25
717,norahans581@company.se,1140,,Beagle,,,2024-02-21,,11:00:00,True,True,True,daycare,dc,stockholm,instagram,export_v1,female,,25.0,5.0,0.25
718,erikholm735@email.com,1096,,German Shepherd,,late pickup fee applied,2024-01-24,,10:00:00,False,False,False,training,tr,nacka,,,male,playful,35.0,10.0,0.25
719,sofiaand383@gmail.com,1020,,mix,,first visit,2024-02-10,10:00:00,18:00:00,,,True,nail_trim,nt,stockholm,phone,,female,,15.0,0.0,0.25
722,,1193,,,,late pickup fee applied,2024-01-30,08:00:00,09:00:00,False,,True,training,tr,sthlm,email,sheets,male,,35.0,0.0,0.25
723,emmajoha203@gmail.com,1018,Milo,French Bulldog,,,,10:00:00,18:00:00,False,True,False,vet_shuttle,vs,täby,,form,female,anxious,20.0,0.0,0.25
725,oliviali782@email.com,1173,Milo,mix,,,2024-02-16,09:00:00,10:00:00,True,True,False,grooming,gr,stockholm,instagram,,,,40.0,0.1,0.25
726,noaherik618@outlook.com,1111,,Beagle,,,2024-01-20,10:00:00,12:00:00,,True,False,vet_shuttle,,sundbyberg,phone,sheets,,playful,20.0,0.1,0.25
728,oliviali800@outlook.com,1038,Rocky,,,,2024-02-07,08:00:00,10:00:00,False,,False,daycare,dc,solna,website,form,,,25.0,0.0,0.25
729,erikholm288@gmail.com,1055,,Labrador,,,2024-04-20,10:00:00,11:00:00,False,False,True,daycare,,solna,,export_v2,female,playful,25.0,0.0,0.25
730,maríalóp917@gmail.com,1182,Bella,,,,2024-03-10,,18:00:00,True,,True,grooming,gr,sundbyberg,phone,sheets,female,shy,,0.1,0.25
731,liamande114@email.com,1063,Rocky,Dachshund,,,2024-01-27,16:00:00,17:00:00,True,False,False,grooming,gr,huddinge,instagram,excel,,,40.0,0.0,0.25
732,fatimakh509@gmail.com,1042,,Poodle,,,2024-02-19,10:00:00,11:00:00,False,,False,nail_trim,nt,stockholm,instagram,export_v1,,,15.0,5.0,0.25
733,jonasnil671@email.com,1145,Charlie,German Shepherd,,,2024-02-03,13:00:00,21:00:00,False,,False,daycare,dc,sundbyberg,website,,female,,25.0,0.0,0.25
735,maríalóp21@company.se,2121,Charlie,Golden Retriever,,late pickup fee applied,2024-03-03,10:00:00,18:00:00,False,,False,training,tr,huddinge,instagram,sheets,female,shy,,0.1,0.25
736,elinsven320@gmail.com,1164,,Husky,,,2024-01-27,13:00:00,14:00:00,,False,False,nail_trim,nt,stockholm,,pos_export,female,,15.0,0.0,0.25
738,erikholm65@gmail.com,1136,,Poodle,,late pickup fee applied,2024-04-11,10:00:00,18:00:00,,,True,grooming,gr,,instagram,excel,female,calm,40.0,5.0,0.25
741,liamande101@company.se,1201,Max,Beagle,30.7,,2024-02-27,09:00:00,10:00:00,,,False,nail_trim,nt,sundbyberg,partner,form,female,,,5.0,0.25
745,sofiaand369@gmail.com,1172,Max,,,,2024-02-12,18:00:00,10:00:00,False,False,False,boarding,bd,sundbyberg,email,,female,,60.0,0.0,0.25
746,davidsto777@company.se,1209,,French Bulldog,,late pickup fee applied,2024-02-08,09:00:00,10:00:00,True,,False,grooming,gr,solna,walk_in,export_v2,male,reactive,25.0,0.0,0.25
747,anagarci697@company.se,1101,Charlie,,,first visit,2024-03-24,16:00:00,17:00:00,True,False,False,nail_trim,nt,stockholm,website,,female,,15.0,5.0,0.25
748,fridakar22@company.se,1187,Coco,Dachshund,,,2024-03-31,13:00:00,21:00:00,True,False,True,vet_shuttle,vs,stockholm,website,form,female,anxious,20.0,0.0,0.25
749,linchen450@email.com,1057,Rocky,Labrador,,,2024-04-07,09:00:00,10:00:00,True,True,True,nail_trim,nt,sundbyberg,walk_in,,male,playful,15.0,0.0,0.25
750,linchen450@email.com,1057,,,,,2024-08-03,10:00:00,12:00:00,False,False,False,daycare,,huddinge,phone,export_v2,female,shy,60.0,0.0,0.25
751,,1193,,Dachshund,34.3,,2024-01-24,17:30:00,08:30:00,True,True,False,boarding,bd,nacka,phone,sheets,,playful,60.0,0.0,0.25
752,erikholm288@gmail.com,1055,Coco,,,late pickup fee applied,2024-06-03,18:00:00,09:00:00,False,,True,boarding,bd,,,form,,shy,60.0,5.0,0.25
754,norahans358@company.se,1150,Coco,Golden Retriever,,VIP,2024-02-19,09:00:00,11:00:00,True,,False,training,tr,nacka,instagram,sheets,,,35.0,0.0,0.25
755,norahans358@company.se,1150,Milo,Mixed,,,2024-04-26,09:00:00,10:00:00,False,False,False,training,tr,stockholm,website,,male,playful,,0.0,0.25
756,elinsven661@email.com,1040,,,35.1,first visit,2024-02-01,18:00:00,10:00:00,True,,False,boarding,bd,stockholm,email,form,,,60.0,0.0,0.25
758,luispere745@outlook.com,2475,,,,first visit,2024-01-17,09:00:00,10:00:00,False,False,True,nail_trim,,stockholm,walk_in,pos_export,,,15.0,5.0,0.25
759,jonasnil669@company.se,1114,Milo,Husky,4.4,,2024-02-19,16:00:00,18:00:00,True,False,False,nail_trim,nt,,phone,pos_export,,shy,15.0,5.0,0.25
760,,1193,,Golden Retriever,,first visit,2024-01-19,16:00:00,18:00:00,True,False,False,training,,,,sheets,,,,5.0,0.25
761,ellaberg691@outlook.com,1058,Charlie,MIXED,,late pickup fee applied,2024-05-01,10:00:00,11:00:00,True,False,False,nail_trim,nt,täby,instagram,excel,female,anxious,15.0,5.0,0.25
765,emmajoha463@gmail.com,1163,Charlie,Dachshund,,late pickup fee applied,2024-05-04,13:00:00,15:00:00,False,,False,training,tr,sundbyberg,walk_in,,female,shy,35.0,0.0,0.25
767,fridakar224@outlook.com,1104,Bella,,,late pickup fee applied,2024-04-25,16:00:00,17:00:00,,False,False,nail_trim,,solna,partner,,,aggressive,15.0,5.0,0.25
769,ellaberg691@outlook.com,1058,Coco,Dachshund,,first visit,2024-03-14,19:00:00,10:00:00,False,True,True,boarding,bd,nacka,instagram,form,female,reactive,60.0,5.0,0.25
770,,1193,,French Bulldog,16.5,late pickup fee applied,2024-01-12,10:00:00,18:00:00,False,False,False,grooming,gr,,,excel,female,playful,40.0,10.0,0.25
771,luispere760@company.se,1107,Coco,Beagle,7.9,,2024-10-04,09:00:00,17:00:00,,,False,grooming,gr,stockholm,,sheets,,playful,40.0,0.0,0.25
774,mikaelås991@email.com,2438,,MIXED,,first visit,2024-02-04,13:00:00,21:00:00,False,,False,training,tr,,walk_in,,,anxious,35.0,0.0,0.25
775,jonasnil950@outlook.com,1216,Milo,,,VIP,2024-05-13,08:00:00,16:00:00,True,,True,training,tr,sthlm,,export_v1,female,,35.0,5.0,0.25
776,ellaberg709@gmail.com,1078,,,21.0,,2024-04-16,08:00:00,16:00:00,True,True,False,grooming,gr,stockholm,,excel,,aggressive,40.0,10.0,0.25
777,ellaberg464@email.com,1051,Charlie,mix,,late pickup fee applied,2024-04-16,,15:00:00,,,False,nail_trim,nt,solna,email,export_v2,female,reactive,15.0,0.1,0.25
779,karinlun841@email.com,1049,,,8.3,,2024-02-18,16:00:00,,False,,True,training,,,partner,pos_export,female,calm,35.0,0.0,0.25
780,anagarci91@email.com,1175,Coco,Poodle,,late pickup fee applied,2024-04-27,16:00:00,17:00:00,,,True,vet_shuttle,vs,stockholm,email,export_v2,female,,20.0,0.0,0.25
781,mariamal341@gmail.com,1108,Charlie,,,,2024-02-24,16:00:00,18:00:00,,False,False,daycare,dc,stockholm,email,export_v2,,calm,25.0,0.0,0.25
783,,1193,Milo,Chihuahua,34.1,,2024-04-11,13:00:00,14:00:00,False,,False,nail_trim,nt,,,excel,female,shy,,0.0,0.25
784,,1193,Charlie,German Shepherd,,,2024-02-20,,09:00:00,,,True,daycare,dc,nacka,,pos_export,male,,25.0,0.0,0.25
786,oscarber577@email.com,1146,Charlie,MIXED,26.6,late pickup fee applied,2024-03-23,10:00:00,18:00:00,False,False,False,daycare,dc,stockholm,email,export_v1,,playful,25.0,5.0,0.25
787,sofiaand747@gmail.com,1212,,MIXED,,,2024-03-28,10:00:00,12:00:00,,,False,training,tr,sthlm,,sheets,female,,35.0,0.0,0.25
788,ellaberg959@outlook.com,1147,Charlie,mix,,late pickup fee applied,2024-02-21,09:00:00,10:00:00,True,,True,grooming,gr,solna,partner,export_v1,,reactive,40.0,5.0,0.25
789,norahans10@email.com,1121,Milo,Husky,,first visit,2024-02-02,09:00:00,17:00:00,True,True,True,grooming,gr,täby,instagram,pos_export,male,,40.0,0.1,0.25
790,,1193,Rocky,Husky,,late pickup fee applied,2024-01-06,,11:00:00,True,,False,training,tr,solna,,,male,reactive,35.0,0.0,0.25
791,,1193,Coco,Golden Retriever,26.0,first visit,2024-02-03,10:00:00,18:00:00,False,,False,training,tr,sundbyberg,email,export_v1,male,,,0.0,0.25
792,oskarber759@company.se,1166,Coco,,,,2024-02-20,08:00:00,09:00:00,,False,False,grooming,gr,,email,,male,reactive,40.0,0.0,0.25
793,elinsven10@gmail.com,1100,Luna,,,,2024-03-30,16:00:00,00:00:00,True,,False,vet_shuttle,vs,täby,email,sheets,female,reactive,20.0,0.0,0.25
794,liamande101@company.se,1201,Bella,,,,2024-04-04,16:00:00,17:00:00,True,False,True,grooming,gr,,email,pos_export,female,calm,40.0,0.0,0.25
797,sofiaand850@gmail.com,1035,,Poodle,,VIP,2024-03-18,08:00:00,10:00:00,True,False,False,nail_trim,nt,,phone,,female,,15.0,0.0,0.25
798,davidsto285@company.se,1008,Rocky,,,,2024-01-08,,09:00:00,,True,False,vet_shuttle,vs,,website,export_v2,,aggressive,20.0,0.0,0.25
799,fatimakh311@gmail.com,1095,Rocky,Husky,,VIP,2024-02-02,,18:00:00,False,True,False,vet_shuttle,vs,,website,export_v1,,anxious,20.0,0.0,0.25
801,maríalóp700@gmail.com,1169,Charlie,German Shepherd,,,2024-07-02,18:00:00,09:00:00,,False,True,boarding,bd,nacka,website,export_v1,female,calm,60.0,0.0,0.25
802,luispere582@gmail.com,1167,Luna,MIXED,,,2024-03-27,,10:00:00,True,,False,,dc,huddinge,instagram,export_v1,,playful,25.0,0.0,0.25
803,saralind641@company.se,1158,Rocky,Husky,,VIP,2024-04-10,,10:00:00,True,,True,vet_shuttle,vs,stockholm,instagram,form,female,playful,20.0,0.0,0.25
805,mariamal136@company.se,1081,Max,Husky,,,2024-02-20,10:00:00,18:00:00,False,True,False,daycare,dc,solna,phone,export_v2,,,25.0,0.1,0.25
806,fatimakh322@outlook.com,1125,,Dachshund,13.5,late pickup fee applied,2024-04-29,08:00:00,09:00:00,True,True,False,nail_trim,nt,stockholm,instagram,excel,,,15.0,10.0,0.25
807,oliviali965@email.com,1215,,Beagle,,late pickup fee applied,2024-01-29,19:00:00,11:00:00,False,True,True,boarding,bd,sundbyberg,phone,form,male,,60.0,0.1,0.25
808,fatimakh311@gmail.com,1095,Charlie,Beagle,26.2,,2024-01-25,08:00:00,09:00:00,False,True,True,nail_trim,nt,,phone,export_v1,female,,15.0,0.0,0.25
809,liamande293@outlook.com,1044,,Chihuahua,,first visit,2024-01-23,16:00:00,17:00:00,False,False,False,daycare,dc,stockholm,,excel,male,playful,25.0,0.0,0.25
810,,1193,,Mixed,,,2024-03-22,13:00:00,,,,False,nail_trim,nt,stockholm,instagram,export_v1,female,anxious,15.0,5.0,0.25
811,oskarber67@company.se,1010,Max,Mixed,,VIP,2024-02-26,17:30:00,09:30:00,True,,True,boarding,bd,,,pos_export,female,playful,60.0,0.0,0.25
812,ellaberg691@outlook.com,1058,,,41.2,first visit,2024-01-16,09:00:00,17:00:00,False,False,True,training,tr,stockholm,partner,form,female,,35.0,0.0,0.25
813,ellaberg952@outlook.com,1112,Max,MIXED,,,2024-02-10,09:00:00,17:00:00,False,False,False,training,tr,solna,walk_in,,,,35.0,0.0,0.25
814,,1193,Bella,Chihuahua,,,2024-04-13,13:00:00,,False,,True,vet_shuttle,vs,stockholm,email,excel,male,,20.0,0.1,0.25
815,emmajoha446@gmail.com,1189,Charlie,Beagle,19.8,first visit,,16:00:00,,,,True,training,tr,,phone,,,,35.0,0.0,0.25
816,oskarber67@company.se,1010,Coco,Poodle,,first visit,2024-04-21,08:00:00,09:00:00,,True,True,grooming,,solna,instagram,export_v2,female,playful,25.0,0.0,0.25
819,maríalóp21@company.se,2121,Charlie,Dachshund,,late pickup fee applied,2024-01-01,18:00:00,10:00:00,False,False,False,boarding,,,partner,form,male,playful,60.0,0.0,0.25
820,norahans10@email.com,1121,Luna,Husky,,,2024-03-07,09:00:00,11:00:00,False,,True,nail_trim,nt,stockholm,phone,excel,female,,15.0,0.0,0.25
821,noaherik618@outlook.com,1111,Max,German Shepherd,,,2024-04-04,10:00:00,18:00:00,False,,True,grooming,gr,huddinge,website,form,,,40.0,5.0,0.25
822,maríalóp21@company.se,2121,Rocky,Dachshund,21.8,first visit,2024-11-02,,00:00:00,False,,True,vet_shuttle,vs,stockholm,phone,form,female,calm,20.0,0.1,0.25
823,liamande127@company.se,1050,Charlie,Dachshund,44.7,late pickup fee applied,2024-07-02,08:00:00,09:00:00,,False,True,vet_shuttle,vs,solna,website,export_v2,female,reactive,20.0,5.0,0.25
824,oliviali817@company.se,1041,,Golden Retriever,,VIP,2024-04-03,17:30:00,08:30:00,,False,True,boarding,bd,solna,partner,export_v2,female,aggressive,60.0,0.0,0.25
825,linchen450@email.com,1057,Coco,Beagle,21.3,late pickup fee applied,2024-01-14,13:00:00,21:00:00,,,False,vet_shuttle,vs,stockholm,,form,female,,20.0,0.0,0.25
826,oliviali965@email.com,1215,Rocky,Beagle,,late pickup fee applied,2024-08-03,09:00:00,11:00:00,,True,True,daycare,,huddinge,instagram,sheets,,,25.0,5.0,0.25
827,saralind737@company.se,1007,Bella,Husky,,,2024-04-15,,09:30:00,,True,False,boarding,bd,stockholm,instagram,export_v2,male,,60.0,0.0,0.25
828,,1193,Milo,Dachshund,,,2024-03-16,09:00:00,10:00:00,False,,True,grooming,gr,täby,email,export_v1,female,,40.0,5.0,0.25
829,mikaelås460@gmail.com,1109,Bella,Beagle,,,2024-03-15,08:00:00,10:00:00,True,True,True,vet_shuttle,,täby,email,export_v1,,,20.0,0.0,0.25
832,jonasnil345@email.com,1065,Coco,Golden Retriever,,,2024-01-31,09:00:00,17:00:00,False,,False,grooming,gr,sundbyberg,walk_in,,,playful,40.0,0.0,0.25
833,liamande101@company.se,1201,Rocky,Chihuahua,,,2024-04-25,13:00:00,15:00:00,True,,True,grooming,gr,sthlm,instagram,pos_export,female,playful,40.0,5.0,0.25
835,davidsto949@outlook.com,1064,,mix,,,2024-01-15,13:00:00,,True,False,True,grooming,gr,nacka,walk_in,export_v2,,,40.0,0.0,0.25
837,elinsven140@company.se,1079,,,10.2,,2024-01-24,16:00:00,00:00:00,,False,True,vet_shuttle,vs,nacka,,,male,,20.0,0.0,0.25
838,anagarci248@company.se,2651,Milo,Golden Retriever,,late pickup fee applied,2024-02-28,09:00:00,11:00:00,True,,False,training,tr,stockholm,instagram,excel,female,playful,35.0,5.0,0.25
841,jonasnil671@email.com,1145,Coco,Chihuahua,,,2024-01-06,09:00:00,10:00:00,,True,False,grooming,gr,,email,export_v1,male,aggressive,40.0,5.0,0.25
842,oscarber830@gmail.com,1137,,mix,,,2024-02-04,08:00:00,,False,,False,grooming,gr,huddinge,partner,sheets,,aggressive,40.0,0.0,0.25
843,,1193,Charlie,Golden Retriever,18.9,,2024-01-15,10:00:00,12:00:00,False,False,False,nail_trim,nt,solna,,export_v2,,playful,15.0,0.0,0.25
844,liamande822@email.com,1202,Milo,Husky,,late pickup fee applied,2024-12-02,,21:00:00,False,False,True,grooming,gr,stockholm,email,export_v1,female,reactive,40.0,0.0,0.25
846,emmajoha203@gmail.com,1018,Bella,French Bulldog,,late pickup fee applied,2024-04-21,16:00:00,,True,False,False,vet_shuttle,vs,sthlm,instagram,export_v2,male,,20.0,0.0,0.25
847,pedrosil754@gmail.com,1022,,Mixed,,,2024-01-29,08:00:00,16:00:00,True,,True,vet_shuttle,,täby,instagram,sheets,male,,20.0,0.1,0.25
848,ellaberg261@gmail.com,1110,,mix,,VIP,2024-03-05,16:00:00,17:00:00,,,True,training,tr,stockholm,instagram,export_v1,,playful,35.0,0.0,0.25
849,,1193,Coco,Mixed,34.9,,2024-01-24,16:00:00,18:00:00,True,,False,daycare,dc,huddinge,,sheets,,,25.0,0.0,0.25
850,,1193,,MIXED,27.5,late pickup fee applied,2024-03-05,13:00:00,21:00:00,,,False,training,tr,stockholm,,,female,anxious,,10.0,0.25
851,linchen129@outlook.com,1023,Milo,Husky,,first visit,2024-11-03,10:00:00,11:00:00,False,,False,training,tr,huddinge,partner,form,male,playful,35.0,0.0,0.25
852,jonasnil671@email.com,1145,Milo,German Shepherd,,,2024-11-02,13:00:00,21:00:00,False,,False,vet_shuttle,vs,,email,export_v2,,,,0.1,0.25
853,mikaelås734@outlook.com,1210,,MIXED,,,2024-04-22,16:00:00,00:00:00,True,,False,grooming,gr,,,form,,anxious,40.0,0.0,0.25
854,oskarber759@company.se,1166,Milo,French Bulldog,,VIP,2024-01-11,10:00:00,18:00:00,,,True,,dc,,walk_in,export_v2,male,,25.0,0.0,0.25
855,,1193,Luna,Beagle,,VIP,2024-02-19,13:00:00,14:00:00,True,True,False,vet_shuttle,vs,solna,partner,sheets,female,playful,20.0,5.0,0.25
856,erikholm220@email.com,1170,,mix,,VIP,2024-03-24,19:00:00,10:00:00,True,True,False,boarding,bd,sthlm,email,,female,anxious,60.0,10.0,0.25
857,luispere582@gmail.com,1167,Charlie,Poodle,,,2024-04-21,16:00:00,18:00:00,True,,True,vet_shuttle,vs,täby,website,form,female,playful,20.0,5.0,0.25
858,,1193,,,,,2024-05-01,09:00:00,,True,,False,grooming,gr,stockholm,website,,,aggressive,40.0,0.1,0.25
860,linchen450@email.com,1057,Coco,mix,,,2024-03-21,09:00:00,11:00:00,,,False,daycare,dc,solna,,,male,,25.0,0.0,0.25
861,erikholm65@gmail.com,1136,Max,,,,2024-04-20,18:00:00,10:00:00,True,False,False,boarding,bd,,instagram,export_v1,male,shy,60.0,0.1,0.25
863,ellaberg959@outlook.com,1147,Max,Labrador,,,2024-12-03,09:00:00,11:00:00,,True,False,training,tr,sundbyberg,,form,female,playful,35.0,5.0,0.25
864,saralind135@email.com,1084,Rocky,Labrador,,,2024-12-01,16:00:00,17:00:00,,True,False,nail_trim,nt,nacka,,sheets,,playful,15.0,0.1,0.25
865,fatimakh311@gmail.com,1095,,Labrador,9.2,,2024-01-28,09:00:00,17:00:00,,False,True,training,tr,täby,walk_in,export_v1,,,,0.0,0.25
866,maríalóp505@company.se,1099,Coco,Poodle,,late pickup fee applied,2024-02-29,09:00:00,10:00:00,True,,False,training,tr,stockholm,website,excel,,reactive,35.0,0.0,0.25
867,elinsven320@gmail.com,1164,,French Bulldog,,,2024-03-30,19:00:00,11:00:00,,,True,boarding,bd,nacka,instagram,excel,,playful,60.0,5.0,0.25
868,maríalóp917@gmail.com,1182,Charlie,,,,2024-04-15,16:00:00,17:00:00,True,False,True,nail_trim,nt,sthlm,instagram,export_v1,male,,15.0,0.0,0.25
869,,1193,Milo,MIXED,,,2024-09-04,08:00:00,16:00:00,False,,True,training,tr,stockholm,walk_in,pos_export,,,35.0,5.0,0.25
871,,1193,Rocky,,,VIP,2024-02-25,13:00:00,15:00:00,True,,True,vet_shuttle,vs,täby,phone,sheets,female,,20.0,5.0,0.25
872,oscarber298@company.se,1047,,Husky,31.4,late pickup fee applied,2024-05-04,13:00:00,15:00:00,True,True,True,nail_trim,nt,täby,walk_in,,male,anxious,15.0,0.1,0.25
873,,1193,,Husky,,,2024-04-20,08:00:00,16:00:00,False,,True,vet_shuttle,vs,täby,partner,export_v1,,shy,20.0,5.0,0.25
875,,1193,Milo,mix,,first visit,2024-04-12,13:00:00,15:00:00,,,False,daycare,,huddinge,instagram,sheets,female,anxious,25.0,0.0,0.25
876,anagarci517@outlook.com,1160,,Husky,,VIP,2024-04-18,08:00:00,10:00:00,True,True,True,training,tr,nacka,instagram,export_v1,male,,35.0,0.0,0.25
877,maríalóp333@email.com,1013,Rocky,Chihuahua,,first visit,2024-10-01,13:00:00,14:00:00,True,,True,nail_trim,nt,,,export_v2,male,aggressive,15.0,0.0,0.25
879,norahans10@email.com,1121,,Poodle,,VIP,2024-03-21,08:00:00,10:00:00,False,False,False,training,tr,täby,instagram,form,,playful,35.0,0.0,0.25
880,jonasnil950@outlook.com,1216,Charlie,Chihuahua,,VIP,2024-03-03,08:00:00,16:00:00,,False,False,grooming,gr,solna,website,export_v2,,aggressive,40.0,0.0,0.25
881,sofiaand369@gmail.com,1172,,,,VIP,2024-01-10,16:00:00,17:00:00,True,,False,daycare,dc,nacka,instagram,excel,female,,25.0,5.0,0.25
884,erikholm328@company.se,1090,Rocky,Beagle,,first visit,2024-01-23,13:00:00,14:00:00,,,False,nail_trim,nt,stockholm,walk_in,export_v1,,aggressive,15.0,5.0,0.25
885,norahans358@company.se,1150,Max,,,VIP,2024-03-02,10:00:00,11:00:00,False,True,False,vet_shuttle,vs,sthlm,walk_in,pos_export,female,,,0.0,0.25
886,fridakar22@company.se,1187,Luna,Labrador,5.0,,2024-04-02,08:00:00,,True,False,False,vet_shuttle,vs,täby,website,sheets,male,playful,25.0,0.0,0.25
887,jonasnil345@email.com,1065,Charlie,Dachshund,13.1,,2024-09-03,16:00:00,17:00:00,False,True,False,grooming,gr,,partner,excel,,reactive,40.0,5.0,0.25
888,karinlun374@outlook.com,1174,,German Shepherd,,,2024-06-03,19:00:00,10:00:00,,,True,boarding,bd,stockholm,,,female,,60.0,10.0,0.25
890,davidsto949@outlook.com,1064,Charlie,Golden Retriever,,VIP,2024-04-11,10:00:00,18:00:00,,False,True,daycare,dc,sthlm,email,,female,anxious,25.0,0.1,0.25
891,davidsto285@company.se,1008,Max,mix,5.3,,2024-01-02,09:00:00,17:00:00,True,,False,daycare,dc,stockholm,instagram,sheets,,playful,25.0,0.0,0.25
892,linchen129@outlook.com,1023,Max,mix,,,2024-05-13,09:00:00,18:00:00,False,False,True,training,tr,stockholm,phone,export_v2,male,playful,35.0,0.0,0.25
893,erikholm707@gmail.com,1003,Rocky,MIXED,,VIP,2024-01-10,16:00:00,00:00:00,True,,False,daycare,dc,sundbyberg,instagram,pos_export,,,25.0,0.0,0.25
